Order_ID,Order_Date,Customer_ID,Product,Category,Region,Payment_Method,Shipping_Type,Quantity,Unit_Price,Discount,Sales,Profit,Rating,Order_Status
ORD100106,2025-03-02,CUST1197,Bluetooth Speaker,Electronics,West,Credit Card,Same Day,4,46500.72,0.15,158102.44,31953.46,3.5,Returned
ORD101497,2025-03-02,CUST1492,Casual Sneakers,Fashion,Central,UPI,Standard,2,4331.48,0.0,8662.96,3003.0,4.5,Delivered
ORD103479,2025-03-02,CUST1300,Perfume,Beauty,Central,Net Banking,Same Day,1,5615.46,0.2,4492.37,318.48,4.8,Delivered
ORD101312,2025-03-02,CUST1317,T-Shirt,Fashion,North,COD,Express,2,8167.54,0.1,14701.58,3960.19,3.5,Delivered
ORD102602,2025-03-02,CUST1293,Makeup Set,Beauty,West,COD,Express,2,2410.55,0.2,3856.88,44.04,4.4,Delivered
ORD101211,2025-03-03,CUST1478,Bluetooth Speaker,Electronics,Central,Credit Card,Standard,3,25413.44,0.0,76240.32,18353.35,3.1,Delivered
ORD103349,2025-03-03,CUST1093,Resistance Bands,Sports,Central,COD,Express,1,3788.03,0.2,3030.42,854.82,4.1,Delivered
ORD100024,2025-03-03,CUST1175,Backpack,Fashion,North,UPI,Express,1,7856.86,0.15,6678.33,1875.74,3.6,Delivered
ORD102987,2025-03-03,CUST1180,Backpack,Fashion,West,UPI,Express,1,2176.12,0.1,1958.51,368.96,3.6,Cancelled
ORD100805,2025-03-03,CUST1463,Smart Watch,Electronics,West,Debit Card,Standard,2,40981.26,0.15,69668.14,3019.37,5.0,Delivered
ORD100111,2025-03-03,CUST1410,Storage Organizer,Home & Kitchen,East,COD,Standard,2,9879.52,0.15,16795.18,3686.2,4.3,Delivered
ORD103073,2025-03-03,CUST1378,T-Shirt,Fashion,West,Debit Card,Standard,2,7175.03,0.1,12915.06,3393.57,4.0,Delivered
ORD103325,2025-03-04,CUST1307,Running Shoes,Fashion,North,Credit Card,Standard,2,2764.92,0.0,5529.84,1088.31,3.7,Delivered
ORD100612,2025-03-04,CUST1091,Hair Dryer,Beauty,West,Credit Card,Standard,1,4855.19,0.1,4369.67,1176.17,4.4,Delivered
ORD101725,2025-03-04,CUST1296,Air Fryer,Home & Kitchen,Central,COD,Express,1,10643.35,0.0,10643.35,3161.53,5.0,Delivered
ORD100277,2025-03-04,CUST1511,Power Bank,Electronics,West,Debit Card,Standard,1,17353.31,0.25,13014.99,-893.16,3.1,Delivered
ORD100917,2025-03-04,CUST1094,Laptop Stand,Electronics,North,Debit Card,Standard,1,38134.26,0.1,34320.83,9547.68,4.3,Delivered
ORD101415,2025-03-04,CUST1061,Makeup Set,Beauty,Central,Net Banking,Standard,2,1205.27,0.0,2410.54,665.68,4.1,Delivered
ORD100159,2025-03-04,CUST1297,Wireless Headphones,Electronics,North,Credit Card,Express,1,4291.31,0.0,4291.31,1736.21,3.2,Delivered
ORD100689,2025-03-04,CUST1541,Casual Sneakers,Fashion,South,UPI,Standard,1,7543.45,0.0,7543.45,1871.54,4.6,Delivered
ORD100724,2025-03-05,CUST1470,Power Bank,Electronics,Central,COD,Standard,1,26100.03,0.2,20880.03,5664.43,4.1,Delivered
ORD100954,2025-03-05,CUST1368,Denim Jacket,Fashion,Central,COD,Standard,1,8191.12,0.0,8191.12,3360.23,4.0,Delivered
ORD100475,2025-03-05,CUST1416,Bluetooth Speaker,Electronics,East,UPI,Standard,1,48929.54,0.2,39143.63,5342.03,3.4,Delivered
ORD100015,2025-03-05,CUST1584,Face Serum,Beauty,Central,Credit Card,Standard,1,2091.7,0.05,1987.11,318.49,4.9,Delivered
ORD101429,2025-03-06,CUST1134,Coffee Maker,Home & Kitchen,East,Credit Card,Standard,3,6912.13,0.1,18662.76,5646.77,5.0,Delivered
ORD100989,2025-03-06,CUST1232,Denim Jacket,Fashion,Central,COD,Standard,1,1700.88,0.1,1530.79,187.49,3.7,Delivered
ORD100105,2025-03-06,CUST1082,Bluetooth Speaker,Electronics,North,COD,Standard,1,28537.21,0.05,27110.35,10813.97,2.8,Delivered
ORD102283,2025-03-06,CUST1589,Dumbbells,Sports,North,Credit Card,Standard,2,3529.19,0.15,5999.62,2015.9,4.3,Delivered
ORD102008,2025-03-06,CUST1341,Skincare Kit,Beauty,West,COD,Standard,2,1661.8,0.1,2991.24,815.62,3.2,Delivered
ORD103322,2025-03-06,CUST1599,Running Shoes,Fashion,South,Credit Card,Standard,2,6502.19,0.2,10403.51,1703.41,4.8,Delivered
ORD102647,2025-03-06,CUST1435,Coffee Maker,Home & Kitchen,East,Net Banking,Standard,4,8888.71,0.1,31999.35,5961.13,4.2,Delivered
ORD103054,2025-03-06,CUST1250,Bluetooth Speaker,Electronics,Central,UPI,Standard,5,10182.85,0.05,48368.53,10717.96,3.4,Delivered
ORD100248,2025-03-06,CUST1552,Storage Organizer,Home & Kitchen,West,COD,Standard,1,9964.84,0.1,8968.35,871.57,3.6,Delivered
ORD103421,2025-03-06,CUST1271,Makeup Set,Beauty,North,Net Banking,Standard,4,334.25,0.15,1136.46,73.03,4.0,Delivered
ORD103381,2025-03-06,CUST1159,Running Shoes,Fashion,West,Net Banking,Standard,1,3026.64,0.05,2875.31,423.3,4.5,Cancelled
ORD100212,2025-03-07,CUST1485,Resistance Bands,Sports,West,Debit Card,Standard,1,11730.5,0.05,11143.97,3244.31,5.0,Delivered
ORD103129,2025-03-08,CUST1176,T-Shirt,Fashion,South,UPI,Same Day,1,8554.92,0.05,8127.18,2011.93,3.3,Delivered
ORD102235,2025-03-08,CUST1335,Cricket Bat,Sports,South,Credit Card,Express,1,7347.99,0.15,6245.8,1991.22,3.3,Delivered
ORD101460,2025-03-08,CUST1230,Laptop Stand,Electronics,Central,UPI,Standard,2,9367.54,0.05,17798.32,3006.79,4.7,Returned
ORD102724,2025-03-08,CUST1226,Backpack,Fashion,West,Credit Card,Standard,4,7958.5,0.05,30242.32,6679.55,4.3,Delivered
ORD102808,2025-03-08,CUST1238,Cookware Set,Home & Kitchen,East,COD,Same Day,1,16451.28,0.0,16451.28,2839.97,3.9,Cancelled
ORD100558,2025-03-09,CUST1124,Air Fryer,Home & Kitchen,Central,UPI,Same Day,2,15644.01,0.0,31288.03,5972.64,4.3,Delivered
ORD100638,2025-03-09,CUST1529,Skincare Kit,Beauty,East,Net Banking,Same Day,3,3523.43,0.15,8984.74,2775.67,3.9,Returned
ORD101413,2025-03-09,CUST1364,Football,Sports,South,Debit Card,Standard,3,9633.5,0.1,26010.44,8689.97,3.8,Delivered
ORD103153,2025-03-09,CUST1244,Casual Sneakers,Fashion,South,Debit Card,Express,3,5891.0,0.1,15905.71,6089.06,3.8,Delivered
ORD102670,2025-03-09,CUST1324,Cricket Bat,Sports,South,Net Banking,Standard,1,8322.02,0.15,7073.72,351.42,5.0,Cancelled
ORD102800,2025-03-09,CUST1203,Power Bank,Electronics,North,Debit Card,Express,2,51920.93,0.05,98649.77,17468.55,4.8,Delivered
ORD101616,2025-03-10,CUST1154,Backpack,Fashion,East,Debit Card,Express,1,6228.17,0.15,5293.94,1604.75,3.4,Delivered
ORD102546,2025-03-10,CUST1068,Coffee Maker,Home & Kitchen,West,COD,Standard,1,15162.22,0.05,14404.11,3814.48,3.7,Delivered
ORD101985,2025-03-10,CUST1105,Resistance Bands,Sports,West,Credit Card,Standard,3,10511.63,0.0,31534.9,13075.98,4.0,Delivered
ORD100260,2025-03-10,CUST1105,Dumbbells,Sports,Central,Net Banking,Standard,1,7730.64,0.0,7730.64,3054.79,3.2,Delivered
ORD101979,2025-03-10,CUST1346,Resistance Bands,Sports,West,Net Banking,Standard,1,5957.79,0.2,4766.23,1476.1,5.0,Delivered
ORD100744,2025-03-10,CUST1212,Skincare Kit,Beauty,West,Net Banking,Express,1,1497.43,0.0,1497.43,361.31,3.6,Delivered
ORD100134,2025-03-10,CUST1577,Denim Jacket,Fashion,South,Net Banking,Express,2,8996.21,0.05,17092.79,2533.05,4.8,Delivered
ORD100691,2025-03-10,CUST1206,Hair Dryer,Beauty,East,COD,Standard,1,973.1,0.0,973.1,347.38,5.0,Delivered
ORD102701,2025-03-10,CUST1572,Denim Jacket,Fashion,North,Credit Card,Express,1,1610.46,0.15,1368.89,199.55,3.9,Delivered
ORD101132,2025-03-10,CUST1165,Mixer Grinder,Home & Kitchen,West,UPI,Standard,1,12948.81,0.05,12301.37,3488.21,5.0,Delivered
ORD101253,2025-03-10,CUST1524,Running Shoes,Fashion,Central,UPI,Standard,3,588.6,0.05,1677.51,278.11,3.8,Delivered
ORD103395,2025-03-10,CUST1454,Smart Watch,Electronics,East,UPI,Standard,1,34487.69,0.1,31038.92,10368.94,3.1,Delivered
ORD103482,2025-03-11,CUST1596,Storage Organizer,Home & Kitchen,West,Debit Card,Standard,1,15636.25,0.1,14072.63,1049.83,4.4,Delivered
ORD101683,2025-03-11,CUST1536,Backpack,Fashion,Central,Credit Card,Standard,1,4626.07,0.0,4626.07,1807.97,2.5,Delivered
ORD102898,2025-03-11,CUST1342,Running Shoes,Fashion,West,Debit Card,Standard,1,1451.01,0.1,1305.91,141.9,5.0,Delivered
ORD100070,2025-03-11,CUST1480,Perfume,Beauty,West,COD,Standard,3,3449.58,0.1,9313.87,722.31,3.6,Delivered
ORD100104,2025-03-11,CUST1555,Dumbbells,Sports,South,UPI,Standard,2,1304.49,0.0,2608.97,1030.49,4.6,Delivered
ORD102256,2025-03-11,CUST1199,Power Bank,Electronics,East,Credit Card,Express,1,7708.15,0.0,7708.15,1367.68,4.7,Delivered
ORD100483,2025-03-11,CUST1405,Power Bank,Electronics,West,Net Banking,Same Day,1,42106.37,0.1,37895.73,12644.78,3.8,Delivered
ORD103392,2025-03-11,CUST1013,Smart Watch,Electronics,East,Debit Card,Standard,1,3547.7,0.1,3192.93,728.31,3.7,Delivered
ORD102831,2025-03-11,CUST1415,Football,Sports,South,COD,Standard,1,3083.03,0.1,2774.73,964.66,4.5,Delivered
ORD103295,2025-03-11,CUST1067,Casual Sneakers,Fashion,West,Net Banking,Standard,2,3456.8,0.2,5530.88,1627.07,4.5,Delivered
ORD102556,2025-03-12,CUST1003,Wireless Headphones,Electronics,South,Net Banking,Standard,2,49556.85,0.0,99113.7,44244.83,3.8,Delivered
ORD103384,2025-03-12,CUST1029,Football,Sports,West,Debit Card,Express,2,8118.65,0.15,13801.71,3825.97,4.0,Delivered
ORD102205,2025-03-12,CUST1490,Air Fryer,Home & Kitchen,Central,UPI,Standard,2,11227.54,0.25,16841.31,-298.85,3.1,Delivered
ORD102004,2025-03-12,CUST1320,Dumbbells,Sports,North,COD,Same Day,1,11205.58,0.1,10085.02,3559.13,3.2,Delivered
ORD101735,2025-03-12,CUST1517,Casual Sneakers,Fashion,South,COD,Standard,2,698.23,0.05,1326.63,448.1,4.1,Delivered
ORD103480,2025-03-13,CUST1177,Cricket Bat,Sports,Central,Debit Card,Standard,4,11969.13,0.0,47876.54,11439.96,5.0,Delivered
ORD100590,2025-03-13,CUST1443,Power Bank,Electronics,South,UPI,Express,1,41783.24,0.1,37604.92,8210.54,3.5,Delivered
ORD101577,2025-03-13,CUST1008,Smart Watch,Electronics,South,Debit Card,Express,3,40653.7,0.05,115863.05,14753.42,3.6,Delivered
ORD102901,2025-03-13,CUST1457,Power Bank,Electronics,North,COD,Same Day,1,33823.84,0.0,33823.84,7890.09,3.8,Delivered
ORD102566,2025-03-13,CUST1230,Denim Jacket,Fashion,South,Credit Card,Express,1,4540.66,0.15,3859.56,194.77,4.1,Delivered
ORD101011,2025-03-13,CUST1314,Running Shoes,Fashion,West,Credit Card,Standard,1,4773.14,0.05,4534.49,1756.81,3.5,Delivered
ORD100715,2025-03-13,CUST1596,Laptop Stand,Electronics,North,Net Banking,Express,1,48272.26,0.0,48272.26,17630.49,3.8,Delivered
ORD102982,2025-03-14,CUST1568,Dumbbells,Sports,Central,Net Banking,Standard,1,1445.82,0.0,1445.82,380.45,4.0,Delivered
ORD103036,2025-03-14,CUST1207,Wireless Headphones,Electronics,Central,Debit Card,Same Day,1,28469.25,0.0,28469.25,12510.53,3.9,Delivered
ORD103056,2025-03-14,CUST1086,Resistance Bands,Sports,North,Debit Card,Standard,1,1009.92,0.0,1009.92,394.24,3.5,Delivered
ORD102534,2025-03-14,CUST1150,Resistance Bands,Sports,Central,Credit Card,Standard,3,8803.45,0.05,25089.83,4192.35,4.9,Delivered
ORD100685,2025-03-14,CUST1344,Face Serum,Beauty,Central,UPI,Standard,4,1236.7,0.15,4204.78,1369.83,4.0,Delivered
ORD100595,2025-03-14,CUST1329,Coffee Maker,Home & Kitchen,Central,UPI,Standard,1,2710.8,0.15,2304.18,320.46,4.5,Delivered
ORD101283,2025-03-14,CUST1454,Casual Sneakers,Fashion,East,UPI,Same Day,2,876.99,0.25,1315.49,7.62,4.9,Delivered
ORD101259,2025-03-14,CUST1417,Dumbbells,Sports,East,Net Banking,Express,1,3083.76,0.25,2312.82,574.47,3.7,Delivered
ORD100851,2025-03-14,CUST1340,Laptop Stand,Electronics,Central,Credit Card,Standard,2,42946.51,0.0,85893.02,14416.66,4.2,Delivered
ORD101086,2025-03-14,CUST1129,Casual Sneakers,Fashion,Central,Credit Card,Standard,1,933.76,0.0,933.76,233.84,3.1,Delivered
ORD102295,2025-03-14,CUST1123,Casual Sneakers,Fashion,South,UPI,Express,2,1948.99,0.25,2923.48,554.13,4.4,Delivered
ORD102496,2025-03-14,CUST1513,Backpack,Fashion,North,Debit Card,Standard,1,4940.41,0.1,4446.37,1255.9,4.5,Delivered
ORD100859,2025-03-14,CUST1582,Makeup Set,Beauty,West,UPI,Standard,4,1101.23,0.0,4404.92,1250.6,3.1,Delivered
ORD102570,2025-03-14,CUST1078,Cricket Bat,Sports,North,UPI,Standard,5,3100.92,0.05,14729.36,2092.8,3.5,Delivered
ORD100427,2025-03-15,CUST1093,Makeup Set,Beauty,North,Credit Card,Express,3,6443.27,0.1,17396.83,1687.74,4.2,Returned
ORD103299,2025-03-15,CUST1389,Wireless Headphones,Electronics,Central,Debit Card,Express,2,18295.97,0.15,31103.16,9119.7,3.7,Delivered
ORD100550,2025-03-15,CUST1195,Cricket Bat,Sports,Central,Credit Card,Same Day,1,11183.41,0.05,10624.24,3913.8,3.0,Delivered
ORD100471,2025-03-15,CUST1557,Wireless Headphones,Electronics,West,Debit Card,Standard,2,34664.13,0.05,65861.85,16148.12,5.0,Delivered
ORD101198,2025-03-15,CUST1181,Running Shoes,Fashion,East,COD,Same Day,1,3560.99,0.15,3026.84,463.28,2.9,Delivered
ORD102092,2025-03-16,CUST1317,T-Shirt,Fashion,North,Net Banking,Standard,1,2983.37,0.2,2386.7,637.39,3.8,Delivered
ORD100653,2025-03-16,CUST1586,Running Shoes,Fashion,North,Net Banking,Same Day,3,3330.58,0.05,9492.16,3983.83,4.5,Delivered
ORD102531,2025-03-16,CUST1426,Air Fryer,Home & Kitchen,West,Credit Card,Express,3,9309.34,0.1,25135.21,1826.79,3.8,Delivered
ORD101748,2025-03-16,CUST1541,Smart Watch,Electronics,West,COD,Standard,1,39696.11,0.0,39696.11,6947.56,3.8,Delivered
ORD100102,2025-03-16,CUST1094,Backpack,Fashion,East,Credit Card,Standard,1,1925.8,0.1,1733.22,154.34,3.9,Delivered
ORD102544,2025-03-16,CUST1356,T-Shirt,Fashion,East,Debit Card,Standard,3,3513.47,0.15,8959.35,1763.22,3.1,Delivered
ORD100091,2025-03-16,CUST1178,Mixer Grinder,Home & Kitchen,East,COD,Same Day,4,8971.46,0.0,35885.84,9719.8,2.8,Delivered
ORD102934,2025-03-17,CUST1367,Running Shoes,Fashion,Central,COD,Same Day,1,3706.95,0.05,3521.6,438.74,4.3,Delivered
ORD101333,2025-03-17,CUST1143,Skincare Kit,Beauty,East,Credit Card,Express,1,3824.71,0.05,3633.48,712.65,4.2,Delivered
ORD100290,2025-03-17,CUST1068,Wireless Headphones,Electronics,South,Credit Card,Standard,3,48195.79,0.15,122899.27,41318.61,4.5,Delivered
ORD101218,2025-03-18,CUST1241,Casual Sneakers,Fashion,South,Credit Card,Standard,1,1948.49,0.0,1948.49,417.64,4.3,Delivered
ORD101000,2025-03-18,CUST1416,Power Bank,Electronics,East,Credit Card,Express,1,20682.14,0.25,15511.6,-188.03,3.2,Delivered
ORD102160,2025-03-18,CUST1078,Cookware Set,Home & Kitchen,South,UPI,Standard,1,8213.07,0.05,7802.41,2437.27,2.8,Delivered
ORD100226,2025-03-18,CUST1066,Resistance Bands,Sports,North,Credit Card,Express,1,2971.87,0.0,2971.87,545.56,3.9,Returned
ORD102747,2025-03-18,CUST1273,Resistance Bands,Sports,Central,Credit Card,Standard,1,6678.58,0.05,6344.65,889.94,4.4,Delivered
ORD100335,2025-03-18,CUST1435,Coffee Maker,Home & Kitchen,Central,Credit Card,Standard,3,15029.34,0.1,40579.22,9105.56,4.6,Delivered
ORD100836,2025-03-18,CUST1455,Bluetooth Speaker,Electronics,South,Net Banking,Standard,2,17637.63,0.0,35275.26,8749.96,4.1,Delivered
ORD103245,2025-03-19,CUST1514,Laptop Stand,Electronics,West,Credit Card,Express,2,54898.28,0.05,104306.73,12335.39,4.2,Delivered
ORD102683,2025-03-19,CUST1550,Casual Sneakers,Fashion,South,COD,Standard,1,8142.0,0.2,6513.6,659.18,5.0,Delivered
ORD100884,2025-03-20,CUST1230,Makeup Set,Beauty,North,COD,Standard,1,4330.69,0.15,3681.09,947.42,4.6,Delivered
ORD103197,2025-03-20,CUST1465,Wireless Headphones,Electronics,West,COD,Standard,3,23328.77,0.05,66487.0,18986.52,1.9,Delivered
ORD102158,2025-03-20,CUST1314,Laptop Stand,Electronics,South,Debit Card,Standard,1,19845.5,0.25,14884.12,898.16,3.2,Delivered
ORD101573,2025-03-20,CUST1469,T-Shirt,Fashion,South,COD,Express,1,8974.17,0.1,8076.75,1960.56,4.4,Returned
ORD103009,2025-03-20,CUST1023,Backpack,Fashion,South,Credit Card,Standard,3,3228.29,0.0,9684.86,3030.12,4.3,Delivered
ORD101425,2025-03-21,CUST1055,Air Fryer,Home & Kitchen,East,UPI,Same Day,3,3920.13,0.0,11760.39,5233.46,5.0,Delivered
ORD103077,2025-03-21,CUST1055,Hair Dryer,Beauty,North,Net Banking,Standard,1,4870.4,0.05,4626.88,908.59,3.7,Delivered
ORD103207,2025-03-21,CUST1198,Running Shoes,Fashion,North,Net Banking,Standard,2,1385.97,0.1,2494.74,854.1,3.6,Delivered
ORD103400,2025-03-21,CUST1023,Mixer Grinder,Home & Kitchen,Central,Debit Card,Express,4,9832.03,0.15,33428.92,2222.87,3.6,Delivered
ORD100165,2025-03-21,CUST1271,Storage Organizer,Home & Kitchen,South,Debit Card,Same Day,1,4405.27,0.0,4405.27,1831.38,2.9,Returned
ORD100513,2025-03-22,CUST1294,Laptop Stand,Electronics,West,COD,Express,1,4404.91,0.0,4404.91,1316.8,3.4,Returned
ORD101964,2025-03-22,CUST1119,Smart Watch,Electronics,South,UPI,Standard,1,6747.98,0.1,6073.18,1599.46,4.2,Delivered
ORD100740,2025-03-22,CUST1202,Skincare Kit,Beauty,East,Debit Card,Standard,1,3260.23,0.2,2608.19,294.66,3.5,Delivered
ORD101842,2025-03-22,CUST1341,Yoga Mat,Sports,North,COD,Same Day,2,5045.07,0.05,9585.63,1564.51,4.0,Delivered
ORD102195,2025-03-22,CUST1039,Air Fryer,Home & Kitchen,North,Debit Card,Standard,1,5398.87,0.25,4049.15,-383.1,5.0,Delivered
ORD101534,2025-03-22,CUST1013,Denim Jacket,Fashion,West,Net Banking,Express,3,8887.94,0.05,25330.62,3614.38,3.4,Delivered
ORD102872,2025-03-23,CUST1564,Resistance Bands,Sports,West,Credit Card,Standard,5,3032.04,0.1,13644.18,2854.63,3.4,Delivered
ORD101963,2025-03-23,CUST1180,Skincare Kit,Beauty,East,Net Banking,Standard,1,787.05,0.25,590.28,142.86,5.0,Cancelled
ORD103454,2025-03-23,CUST1258,Face Serum,Beauty,South,Net Banking,Express,2,2104.32,0.05,3998.21,812.11,3.2,Delivered
ORD103081,2025-03-24,CUST1212,Backpack,Fashion,South,Credit Card,Express,3,4492.99,0.1,12131.06,2629.99,3.2,Delivered
ORD100866,2025-03-24,CUST1100,Casual Sneakers,Fashion,North,Credit Card,Standard,3,8911.28,0.2,21387.07,-800.86,4.3,Returned
ORD103363,2025-03-24,CUST1335,Air Fryer,Home & Kitchen,West,COD,Standard,1,2449.89,0.1,2204.9,376.99,5.0,Delivered
ORD100848,2025-03-24,CUST1461,Denim Jacket,Fashion,North,Net Banking,Express,1,1409.78,0.1,1268.8,141.99,5.0,Delivered
ORD102515,2025-03-24,CUST1067,Bluetooth Speaker,Electronics,Central,UPI,Express,1,13260.56,0.05,12597.53,2774.04,4.1,Delivered
ORD102337,2025-03-24,CUST1021,Running Shoes,Fashion,East,Debit Card,Standard,1,4495.04,0.2,3596.03,92.7,3.3,Delivered
ORD102983,2025-03-25,CUST1338,Perfume,Beauty,East,UPI,Standard,4,2832.66,0.0,11330.63,4856.28,3.2,Delivered
ORD100148,2025-03-25,CUST1600,Laptop Stand,Electronics,West,Net Banking,Standard,2,24469.54,0.1,44045.17,13596.72,3.2,Delivered
ORD101230,2025-03-25,CUST1552,Mixer Grinder,Home & Kitchen,South,Credit Card,Standard,2,16203.39,0.05,30786.44,7319.06,3.5,Delivered
ORD102287,2025-03-25,CUST1367,Hair Dryer,Beauty,East,Net Banking,Same Day,1,6358.02,0.05,6040.12,1573.55,4.2,Delivered
ORD102944,2025-03-25,CUST1021,Bluetooth Speaker,Electronics,South,Net Banking,Express,2,12191.99,0.0,24383.97,7469.55,3.7,Delivered
ORD101263,2025-03-25,CUST1143,Denim Jacket,Fashion,Central,UPI,Standard,2,2983.34,0.05,5668.34,1265.04,5.0,Delivered
ORD103168,2025-03-25,CUST1271,Bluetooth Speaker,Electronics,Central,COD,Standard,1,18117.7,0.1,16305.93,1746.53,4.2,Delivered
ORD101024,2025-03-25,CUST1481,Makeup Set,Beauty,South,Net Banking,Express,2,3956.21,0.0,7912.43,3363.85,3.5,Delivered
ORD101586,2025-03-26,CUST1499,Skincare Kit,Beauty,North,Net Banking,Express,3,4310.94,0.0,12932.83,3940.12,4.2,Delivered
ORD102325,2025-03-26,CUST1321,Bluetooth Speaker,Electronics,East,UPI,Standard,1,32556.04,0.05,30928.24,10524.54,4.9,Delivered
ORD102371,2025-03-26,CUST1284,Cookware Set,Home & Kitchen,North,COD,Standard,1,10678.72,0.1,9610.85,3431.97,3.8,Delivered
ORD100027,2025-03-26,CUST1055,Bluetooth Speaker,Electronics,South,Debit Card,Express,2,48379.27,0.1,87082.68,30997.57,3.4,Delivered
ORD102333,2025-03-26,CUST1147,Denim Jacket,Fashion,West,Net Banking,Express,1,3010.7,0.0,3010.7,685.66,4.0,Delivered
ORD101922,2025-03-27,CUST1045,Makeup Set,Beauty,North,Net Banking,Express,2,6422.92,0.1,11561.26,2438.33,3.6,Delivered
ORD100793,2025-03-27,CUST1057,Running Shoes,Fashion,South,UPI,Express,5,3322.79,0.1,14952.56,1773.02,4.0,Delivered
ORD100432,2025-03-27,CUST1422,T-Shirt,Fashion,West,Credit Card,Standard,1,1116.41,0.0,1116.41,283.03,3.3,Delivered
ORD101602,2025-03-27,CUST1146,Smart Watch,Electronics,South,Debit Card,Standard,1,34627.92,0.05,32896.52,12267.23,3.9,Delivered
ORD100301,2025-03-27,CUST1350,Wireless Headphones,Electronics,West,Net Banking,Standard,1,45716.02,0.05,43430.22,17358.38,3.3,Delivered
ORD100523,2025-03-27,CUST1172,Cricket Bat,Sports,North,Net Banking,Standard,5,8291.75,0.05,39385.79,11338.61,3.3,Delivered
ORD100604,2025-03-27,CUST1047,Football,Sports,Central,Credit Card,Same Day,1,2893.57,0.05,2748.89,938.15,4.3,Delivered
ORD101986,2025-03-28,CUST1128,Football,Sports,South,COD,Same Day,1,8339.72,0.15,7088.76,1946.14,4.6,Delivered
ORD102080,2025-03-28,CUST1324,T-Shirt,Fashion,East,COD,Standard,2,2258.52,0.2,3613.63,749.72,4.0,Cancelled
ORD102609,2025-03-28,CUST1369,T-Shirt,Fashion,South,Net Banking,Standard,2,490.48,0.05,931.91,385.16,4.5,Delivered
ORD100037,2025-03-28,CUST1080,T-Shirt,Fashion,West,Debit Card,Express,2,2025.86,0.05,3849.14,1221.19,5.0,Delivered
ORD101039,2025-03-28,CUST1522,Storage Organizer,Home & Kitchen,Central,Net Banking,Same Day,4,4674.79,0.2,14959.34,2463.79,3.8,Delivered
ORD102423,2025-03-28,CUST1582,Mixer Grinder,Home & Kitchen,North,Credit Card,Standard,1,10902.42,0.2,8721.93,2219.53,4.2,Delivered
ORD102405,2025-03-29,CUST1089,Resistance Bands,Sports,West,UPI,Standard,1,11899.01,0.15,10114.16,3101.17,3.3,Delivered
ORD103066,2025-03-29,CUST1062,Casual Sneakers,Fashion,South,Credit Card,Express,2,5483.12,0.1,9869.62,1010.37,3.3,Delivered
ORD100333,2025-03-29,CUST1396,Casual Sneakers,Fashion,West,UPI,Express,4,1593.44,0.0,6373.77,1221.59,4.4,Delivered
ORD100481,2025-03-29,CUST1054,Coffee Maker,Home & Kitchen,Central,COD,Standard,2,10104.11,0.1,18187.4,2538.38,5.0,Delivered
ORD101970,2025-03-29,CUST1357,Backpack,Fashion,Central,Net Banking,Standard,1,3700.06,0.0,3700.06,1107.61,3.6,Delivered
ORD100552,2025-03-29,CUST1459,Denim Jacket,Fashion,South,Net Banking,Standard,4,8916.02,0.1,32097.68,4694.14,4.4,Delivered
ORD103439,2025-03-29,CUST1581,Coffee Maker,Home & Kitchen,East,Net Banking,Same Day,1,5079.1,0.05,4825.15,681.95,3.1,Delivered
ORD100387,2025-03-30,CUST1107,Perfume,Beauty,North,UPI,Express,2,4996.45,0.15,8493.97,1655.34,4.0,Delivered
ORD102821,2025-03-30,CUST1590,Mixer Grinder,Home & Kitchen,Central,COD,Same Day,1,15675.42,0.1,14107.88,951.66,4.6,Delivered
ORD102454,2025-03-30,CUST1409,Coffee Maker,Home & Kitchen,East,COD,Standard,1,13138.42,0.05,12481.5,1580.87,4.8,Delivered
ORD100544,2025-03-30,CUST1248,Denim Jacket,Fashion,East,Credit Card,Standard,1,8130.18,0.0,8130.18,2461.0,4.4,Delivered
ORD100100,2025-03-31,CUST1268,Mixer Grinder,Home & Kitchen,South,Net Banking,Same Day,1,10031.85,0.05,9530.26,2491.79,4.2,Delivered
